time,Ask_Price_1,Ask_Volume_1,Bid_Price_1,Bid_Volume_1,Ask_Price_2,Ask_Volume_2,Bid_Price_2,Bid_Volume_2,Ask_Price_3,Ask_Volume_3,Bid_Price_3,Bid_Volume_3,Ask_Price_4,Ask_Volume_4,Bid_Price_4,Bid_Volume_4,Ask_Price_5,Ask_Volume_5,Bid_Price_5,Bid_Volume_5,Ask_Price_6,Ask_Volume_6,Bid_Price_6,Bid_Volume_6,Ask_Price_7,Ask_Volume_7,Bid_Price_7,Bid_Volume_7,Ask_Price_8,Ask_Volume_8,Bid_Price_8,Bid_Volume_8,Ask_Price_9,Ask_Volume_9,Bid_Price_9,Bid_Volume_9,Ask_Price_10,Ask_Volume_10,Bid_Price_10,Bid_Volume_10
34204.4317,1755308,89,1754908,318,1755408,181,1754908,517,1755508,282,1754708,1045,1755608,455,1754608,866,1755708,565,1754508,1400,1755808,445,1754408,1985,1755808,428,1754308,1400,1756008,352,1754308,2109,1756108,915,1754108,2505,1756208,801,1754108,2696
34204.4505,1753680,83,1753280,248,1753780,194,1753180,587,1753780,333,1753180,939,1753880,341,1752980,775,1754080,370,1752880,1376,1754080,387,1752880,1789,1754180,506,1752780,2118,1754280,666,1752680,1544,1754480,579,1752580,2031,1754480,1156,1752380,2703
34204.4738,1753451,87,1753151,190,1753551,81,1753051,555,1753551,171,1752851,848,1753651,302,1752851,1007,1753751,294,1752651,1269,1753951,636,1752651,1874,1753951,286,1752451,1968,1754051,750,1752451,2791,1754151,590,1752251,2243,1754351,542,1752251,2993
34204.538,1753334,104,1753034,346,1753434,199,1752934,529,1753434,135,1752734,646,1753634,315,1752734,921,1753734,336,1752534,1540,1753834,557,1752534,1975,1753834,560,1752334,1335,1753934,443,1752234,1837,1754034,755,1752234,2630,1754234,502,1752034,2311
34204.5862,1752476,101,1752176,300,1752576,157,1752076,607,1752776,121,1752076,1037,1752876,187,1751976,1386,1752976,330,1751876,1735,1753076,322,1751776,1636,1753176,785,1751676,1982,1753176,798,1751476,2313,1753376,1014,1751476,3035,1753376,709,1751276,2438
34204.5971,1752720,112,1752320,319,1752720,81,1752220,511,1752920,214,1752220,992,1753020,306,1752120,1019,1753020,429,1751920,1539,1753120,334,1751820,1876,1753220,657,1751820,1485,1753320,488,1751720,2418,1753520,889,1751520,2013,1753620,641,1751420,2199
34204.6217,1753560,103,1753260,197,1753760,103,1753260,385,1753860,246,1753060,717,1753860,306,1752960,1317,1753960,462,1752960,1034,1754060,704,1752760,1083,1754260,535,1752660,2164,1754260,785,1752560,1613,1754360,602,1752560,2230,1754560,1165,1752460,2708
34204.6542,1756684,72,1756384,189,1756684,171,1756284,364,1756784,184,1756184,561,1756884,471,1755984,1356,1757084,261,1755984,1013,1757184,371,1755784,1673,1757284,696,1755784,1287,1757384,805,1755684,2061,1757384,656,1755484,2733,1757584,864,1755484,3377
34204.6824,1757210,93,1757010,201,1757310,90,1756810,628,1757410,304,1756810,792,1757610,165,1756610,1016,1757710,474,1756610,1061,1757710,465,1756410,1219,1757910,391,1756310,1407,1757910,399,1756310,1588,1758110,671,1756210,2945,1758210,553,1756010,2057
34204.6932,1757955,68,1757655,198,1758155,126,1757555,620,1758155,130,1757455,619,1758355,414,1757355,801,1758455,220,1757355,1603,1758455,441,1757255,2055,1758555,364,1757055,1361,1758655,719,1757055,1977,1758855,554,1756955,3030,1758955,837,1756755,2630
34204.8234,1758236,109,1758036,323,1758336,173,1757936,422,1758436,196,1757736,1034,1758536,455,1757736,916,1758736,551,1757536,1537,1758836,546,1757436,1733,1758836,602,1757336,1637,1759036,559,1757236,1951,1759136,595,1757236,1979,1759236,873,1757136,2460
34204.8962,1755929,81,1755629,221,1756129,221,1755529,496,1756129,148,1755429,914,1756229,241,1755429,1356,1756429,376,1755329,1226,1756429,324,1755229,1522,1756629,328,1755129,1964,1756729,521,1755029,2050,1756829,1071,1754929,2077,1756929,474,1754729,3244
34204.93,1756383,81,1755983,227,1756383,116,1755883,594,1756483,353,1755783,613,1756683,447,1755683,1301,1756783,474,1755683,1338,1756883,686,1755483,1112,1756983,297,1755383,2309,1757083,853,1755283,2600,1757183,871,1755283,2543,1757283,594,1755083,2044
34204.988,1756863,63,1756463,196,1756963,96,1756463,571,1756963,272,1756363,677,1757063,431,1756263,1268,1757163,262,1756063,1133,1757263,271,1756063,2057,1757463,533,1755863,1315,1757563,940,1755763,1919,1757563,917,1755663,2998,1757763,692,1755663,1947
34205.1028,1760727,115,1760327,252,1760727,88,1760227,365,1760927,228,1760227,873,1760927,230,1760027,1008,1761127,393,1759927,1491,1761227,352,1759827,1799,1761227,331,1759727,1383,1761427,496,1759727,2531,1761427,751,1759527,1879,1761527,489,1759527,3485
34205.1111,1760758,63,1760558,269,1760958,127,1760458,481,1760958,359,1760358,788,1761058,436,1760158,907,1761158,582,1760158,1673,1761258,258,1760058,1321,1761358,357,1759958,2328,1761558,914,1759758,2560,1761558,735,1759658,1833,1761758,493,1759558,3331
34205.1265,1761588,60,1761388,207,1761688,118,1761288,499,1761788,342,1761088,1036,1761988,309,1760988,1007,1761988,589,1760888,1515,1762088,361,1760788,1496,1762188,469,1760688,1865,1762288,849,1760588,1830,1762388,511,1760488,1750,1762588,884,1760388,2617
34205.1666,1761947,56,1761747,253,1762147,175,1761647,396,1762147,295,1761447,710,1762347,312,1761447,1094,1762447,250,1761347,1052,1762447,718,1761147,1557,1762547,612,1761047,2357,1762647,874,1760947,1988,1762847,531,1760847,3089,1762947,1131,1760847,2393
34205.2479,1760712,50,1760412,304,1760912,154,1760412,666,1760912,329,1760212,759,1761112,288,1760112,906,1761112,416,1760112,1563,1761312,279,1759912,1973,1761312,487,1759912,1686,1761512,422,1759812,2131,1761512,616,1759612,2478,1761712,1154,1759612,3407
34205.2507,1762737,70,1762537,217,1762837,160,1762437,675,1763037,343,1762237,691,1763137,415,1762237,936,1763237,340,1762037,1387,1763237,572,1762037,1507,1763437,295,1761837,1726,1763537,870,1761737,2687,1763637,1047,1761637,3121,1763737,545,1761537,2259
34205.4585,1764315,93,1764015,301,1764415,193,1763915,483,1764515,149,1763715,573,1764515,237,1763715,1100,1764615,566,1763515,1300,1764715,449,1763415,1976,1764915,541,1763315,1720,1764915,368,1763315,1973,1765115,1014,1763115,2542,1765115,974,1763015,2279
34205.4899,1765753,57,1765553,204,1765953,151,1765453,560,1766053,310,1765353,947,1766153,450,1765153,954,1766253,318,1765053,1460,1766353,613,1765053,1790,1766453,582,1764953,1311,1766453,883,1764853,1587,1766653,771,1764753,2405,1766753,709,1764653,3474
34205.5131,1764893,72,1764693,204,1765093,146,1764593,641,1765193,309,1764493,671,1765193,371,1764293,839,1765393,443,1764293,1730,1765393,614,1764093,1145,1765493,515,1763993,1322,1765593,829,1763993,1476,1765693,552,1763793,1736,1765793,603,1763793,2100
34205.5314,1767302,103,1767002,307,1767402,230,1767002,553,1767502,152,1766802,766,1767702,174,1766702,1206,1767802,442,1766602,960,1767902,502,1766602,1996,1767902,816,1766502,1734,1768002,509,1766402,2069,1768202,1004,1766202,1920,1768302,792,1766102,1820
34205.542,1765752,111,1765552,195,1765852,234,1765452,464,1766052,266,1765352,576,1766052,410,1765152,1353,1766152,286,1765152,1037,1766352,709,1765052,2060,1766352,405,1764852,1810,1766452,516,1764852,1922,1766552,678,1764652,1803,1766752,838,1764552,1877
34205.6214,1767014,96,1766814,214,1767114,110,1766714,694,1767314,270,1766614,803,1767314,261,1766514,1256,1767514,492,1766314,1242,1767614,278,1766214,1589,1767614,574,1766214,1462,1767714,630,1766114,1888,1767914,1026,1766014,3060,1767914,771,1765814,2774
34205.7779,1770551,65,1770351,271,1770651,194,1770251,385,1770751,209,1770051,961,1770851,175,1770051,775,1770951,284,1769951,1651,1771151,606,1769851,1982,1771151,708,1769751,1758,1771251,875,1769551,1528,1771351,1040,1769451,2678,1771551,439,1769351,1860
34205.8056,1769588,72,1769388,267,1769688,204,1769288,591,1769788,351,1769188,776,1769988,170,1768988,1293,1769988,249,1768888,1283,1770088,699,1768888,1661,1770188,637,1768788,1602,1770288,374,1768588,2783,1770488,817,1768588,2153,1770488,534,1768388,2952
34205.9589,1769230,59,1768930,306,1769430,137,1768830,378,1769530,178,1768730,698,1769530,231,1768630,892,1769630,520,1768530,1724,1769730,368,1768430,1739,1769830,811,1768330,1306,1769930,431,1768230,1654,1770130,610,1768230,2566,1770130,897,1768030,2827
34206.0467,1769917,51,1769517,297,1770017,111,1769417,579,1770017,342,1769317,874,1770217,220,1769217,1031,1770317,370,1769117,1519,1770417,339,1769017,1278,1770517,676,1769017,2191,1770517,949,1768817,2614,1770617,450,1768817,3065,1770817,1096,1768617,2620
34206.0805,1769653,85,1769253,333,1769753,196,1769253,525,1769853,287,1769153,966,1769853,289,1768953,939,1770053,505,1768853,1580,1770153,241,1768753,1088,1770153,818,1768653,2029,1770353,705,1768653,1961,1770453,952,1768453,2540,1770553,681,1768453,1936
34206.1375,1767910,81,1767510,200,1768010,228,1767510,389,1768010,167,1767410,994,1768110,281,1767210,997,1768210,525,1767110,997,1768310,254,1767110,1549,1768410,832,1767010,1605,1768510,465,1766810,1783,1768610,699,1766710,1672,1768810,734,1766710,2405
34206.1671,1768362,90,1768162,236,1768462,161,1767962,362,1768662,355,1767962,968,1768762,285,1767762,1345,1768762,360,1767762,1209,1768862,425,1767562,1548,1768962,285,1767562,1607,1769162,429,1767362,1648,1769162,528,1767262,2234,1769362,1140,1767162,2024
34206.209,1767417,83,1767117,204,1767517,178,1766917,548,1767517,236,1766817,735,1767717,164,1766717,779,1767817,432,1766717,1201,1767817,247,1766617,1438,1768017,297,1766417,1924,1768117,368,1766417,2771,1768217,534,1766317,1774,1768317,722,1766217,2942
34206.213,1768547,51,1768147,329,1768547,95,1768047,459,1768747,316,1767947,922,1768747,385,1767847,845,1768947,440,1767747,1389,1768947,445,1767747,1593,1769047,350,1767647,1928,1769247,365,1767447,2154,1769347,1040,1767447,1802,1769447,838,1767247,2592
34206.2736,1767710,71,1767310,246,1767710,118,1767210,611,1767810,191,1767110,950,1767910,401,1767110,1382,1768010,275,1766910,1150,1768210,550,1766910,1121,1768210,281,1766810,1859,1768410,716,1766710,1545,1768510,595,1766510,2468,1768510,668,1766410,2151
34206.2773,1770269,98,1770069,264,1770369,146,1769969,497,1770569,284,1769869,855,1770669,177,1769769,902,1770669,485,1769569,1266,1770869,518,1769469,2033,1770969,410,1769469,2190,1770969,833,1769269,2334,1771169,879,1769169,1905,1771169,429,1769069,2984
34206.3632,1769630,100,1769330,280,1769830,110,1769230,432,1769830,168,1769230,715,1769930,428,1769030,843,1770030,277,1768930,1488,1770230,613,1768930,1832,1770230,635,1768830,1944,1770330,772,1768630,1592,1770530,544,1768530,1981,1770630,1150,1768530,3206
34206.4514,1769646,103,1769446,284,1769846,110,1769246,543,1769846,259,1769146,626,1770046,367,1769046,1184,1770146,359,1769046,1095,1770246,697,1768946,1816,1770246,296,1768746,2368,1770346,546,1768746,2586,1770446,572,1768546,1973,1770546,1169,1768446,3356
34206.4659,1771274,86,1770974,244,1771374,175,1770974,652,1771574,275,1770874,746,1771674,302,1770774,735,1771774,530,1770574,921,1771874,439,1770574,1893,1771874,814,1770474,1423,1771974,323,1770274,2001,1772074,566,1770274,3000,1772174,440,1770074,2390
34206.4864,1770009,72,1769709,240,1770209,151,1769709,661,1770209,276,1769609,743,1770309,434,1769409,1154,1770509,416,1769409,1648,1770609,438,1769309,1716,1770609,423,1769209,1655,1770809,549,1769109,1973,1770809,460,1769009,2458,1771009,468,1768809,2253
34206.5203,1770912,98,1770512,267,1770912,164,1770512,455,1771112,166,1770312,760,1771212,178,1770212,977,1771212,558,1770212,1319,1771412,595,1770112,1177,1771512,807,1770012,1714,1771512,561,1769912,2436,1771712,961,1769812,2488,1771712,1078,1769612,3412
34206.5667,1773250,112,1772850,258,1773250,108,1772750,509,1773450,160,1772750,557,1773550,454,1772550,913,1773650,213,1772450,1171,1773750,304,1772450,1437,1773750,638,1772250,1705,1773950,405,1772150,1648,1773950,516,1772050,1999,1774050,1115,1772050,3055
34206.5846,1771458,74,1771058,185,1771558,125,1771058,451,1771658,311,1770858,829,1771658,167,1770758,1268,1771858,264,1770758,1637,1771858,696,1770558,1231,1771958,684,1770458,1564,1772058,746,1770458,2013,1772258,805,1770258,2722,1772258,1026,1770258,1817
34206.6305,1772210,76,1771910,257,1772210,159,1771710,373,1772310,128,1771610,805,1772510,437,1771610,786,1772510,286,1771510,1353,1772610,542,1771410,1221,1772710,465,1771310,2062,1772810,839,1771110,2784,1773010,551,1771110,1782,1773110,589,1770910,3142
34206.6492,1772972,100,1772772,223,1773172,200,1772572,584,1773272,184,1772472,893,1773272,474,1772472,786,1773472,426,1772272,1241,1773572,246,1772172,1552,1773672,747,1772172,1537,1773672,815,1771972,2508,1773872,925,1771872,2275,1773972,1095,1771772,2046
34206.653,1774578,92,1774378,247,1774778,200,1774278,684,1774878,193,1774078,847,1774978,340,1774078,855,1775078,489,1773978,1646,1775078,555,1773878,1746,1775178,681,1773778,2265,1775378,536,1773678,2023,1775378,734,1773578,2616,1775578,1144,1773378,2269
34206.6541,1773322,97,1773022,314,1773522,185,1772922,540,1773522,294,1772822,598,1773622,395,1772822,906,1773822,252,1772722,1388,1773922,690,1772522,1624,1774022,674,1772422,2303,1774122,851,1772322,2179,1774222,477,1772322,2390,1774322,1065,1772122,2428
34206.6605,1772051,57,1771751,200,1772151,130,1771651,453,1772251,328,1771551,558,1772351,383,1771351,954,1772351,294,1771251,1065,1772551,520,1771251,1084,1772551,336,1771051,1353,1772651,897,1771051,2514,1772851,456,1770951,3032,1772951,508,1770851,2832
34206.74,1773196,116,1772896,325,1773296,165,1772896,475,1773496,264,1772796,623,1773496,455,1772596,916,1773696,534,1772496,1164,1773696,599,1772396,1380,1773796,816,1772296,1398,1773896,489,1772296,2605,1774096,520,1772096,3051,1774196,547,1771996,2541
34206.9038,1774225,91,1773825,271,1774325,226,1773725,535,1774325,314,1773625,677,1774425,436,1773525,925,1774525,475,1773425,1171,1774625,717,1773425,1319,1774825,689,1773225,1468,1774825,405,1773125,1753,1774925,733,1773025,2274,1775025,908,1773025,2886
34206.9326,1774992,101,1774692,289,1775192,135,1774692,435,1775292,346,1774492,689,1775392,450,1774492,1383,1775492,531,1774292,1387,1775592,379,1774192,1475,1775592,517,1774092,1983,1775792,393,1774092,2409,1775892,750,1773892,2796,1775992,547,1773892,2883
34206.9696,1776098,56,1775698,210,1776098,221,1775698,680,1776198,143,1775498,612,1776298,331,1775398,1170,1776498,340,1775398,1426,1776498,687,1775298,1148,1776598,322,1775198,1836,1776698,888,1775098,2515,1776798,595,1774998,2738,1776898,711,1774898,2670
34206.9785,1775549,47,1775249,239,1775749,235,1775149,491,1775849,287,1775049,668,1775849,361,1775049,1306,1775949,209,1774949,1741,1776149,564,1774749,2045,1776249,622,1774649,1854,1776349,678,1774549,2212,1776349,655,1774549,2940,1776549,787,1774449,2460
34207.0196,1776499,111,1776099,286,1776499,125,1775999,406,1776599,258,1775899,929,1776699,448,1775899,950,1776799,597,1775799,1729,1776999,664,1775599,1973,1776999,293,1775599,1876,1777099,326,1775399,1511,1777199,439,1775399,2589,1777399,1042,1775299,1971
34207.0284,1777438,50,1777138,222,1777438,229,1776938,501,1777638,329,1776938,760,1777638,373,1776738,765,1777838,462,1776638,965,1777938,276,1776538,1299,1777938,553,1776538,2116,1778038,785,1776338,1457,1778238,1027,1776238,2163,1778338,783,1776138,3320
34207.0766,1776848,83,1776548,345,1776948,94,1776448,620,1777048,186,1776448,994,1777248,475,1776348,816,1777248,590,1776248,1302,1777348,658,1776048,1771,1777448,727,1776048,1601,1777548,796,1775948,1627,1777648,1066,1775848,1746,1777848,476,1775648,2238
34207.213,1780032,71,1779732,322,1780132,149,1779632,569,1780332,239,1779532,670,1780432,347,1779532,1214,1780532,417,1779332,1007,1780632,588,1779332,1137,1780632,470,1779232,1716,1780732,876,1779032,1714,1780932,1003,1778932,2191,1781032,935,1778832,3198
34207.2249,1781239,71,1780939,224,1781339,88,1780939,690,1781439,259,1780739,630,1781639,267,1780639,935,1781639,250,1780639,1028,1781839,708,1780539,1166,1781939,478,1780339,1932,1781939,419,1780339,2502,1782139,484,1780239,2930,1782239,467,1780139,2660
34207.2982,1780177,109,1779777,331,1780177,223,1779777,577,1780277,231,1779677,885,1780377,231,1779577,952,1780577,566,1779477,1073,1780577,333,1779277,2081,1780677,354,1779277,1951,1780877,616,1779077,2262,1780977,841,1778977,1840,1780977,443,1778877,2538
34207.3004,1781550,72,1781350,217,1781650,199,1781150,518,1781850,200,1781150,976,1781950,365,1780950,1236,1782050,215,1780850,1625,1782150,556,1780850,2084,1782250,728,1780750,2006,1782350,631,1780650,2401,1782350,616,1780450,2945,1782450,1120,1780450,2108
34207.3249,1780802,102,1780502,283,1780802,171,1780302,364,1780902,344,1780202,778,1781102,211,1780102,1266,1781102,568,1780002,1392,1781302,658,1780002,1694,1781302,349,1779902,1706,1781402,366,1779702,2136,1781502,736,1779702,2940,1781702,463,1779502,3308
34207.3318,1782368,74,1782068,270,1782568,171,1782068,507,1782668,200,1781968,997,1782768,461,1781768,1368,1782768,515,1781668,1543,1782868,292,1781668,1385,1782968,374,1781568,1771,1783168,599,1781468,2213,1783268,567,1781268,3044,1783368,759,1781268,1995
34207.3545,1784668,80,1784268,324,1784768,221,1784268,534,1784868,338,1784068,1033,1784968,444,1783968,1036,1785068,337,1783868,1092,1785068,257,1783768,1108,1785168,560,1783668,2175,1785368,601,1783568,1584,1785368,993,1783568,2068,1785568,879,1783368,2490
34207.365,1784047,54,1783747,237,1784147,207,1783547,362,1784147,267,1783447,715,1784247,368,1783447,1242,1784447,480,1783347,1317,1784547,408,1783247,1824,1784547,777,1783047,1996,1784647,585,1782947,1734,1784747,781,1782847,3129,1784847,626,1782747,3027
34207.3894,1785975,104,1785675,233,1786075,224,1785575,608,1786075,323,1785375,815,1786275,245,1785375,931,1786275,561,1785175,1151,1786375,377,1785175,2075,1786475,730,1784975,1603,1786575,336,1784875,2321,1786775,971,1784775,1794,1786875,860,1784675,2818
34207.4174,1787021,114,1786721,314,1787221,176,1786721,531,1787321,246,1786621,845,1787421,178,1786521,958,1787421,488,1786321,1201,1787521,447,1786221,1696,1787621,480,1786221,1764,1787721,567,1786021,1718,1787821,1066,1786021,2863,1788021,670,1785821,2751
34207.4363,1788756,53,1788556,332,1788956,191,1788456,647,1789056,265,1788256,546,1789156,163,1788156,1334,1789256,257,1788156,1201,1789256,443,1788056,1875,1789356,601,1787856,2029,1789556,887,1787756,1699,1789556,946,1787756,3092,1789656,513,1787656,1845
34207.4907,1792136,61,1791836,311,1792136,121,1791636,634,1792236,347,1791536,931,1792436,321,1791536,1072,1792436,457,1791436,1380,1792536,426,1791236,1735,1792636,766,1791136,2143,1792736,407,1791036,2282,1792936,995,1791036,2817,1793036,494,1790936,2326
34207.6173,1792250,106,1792050,312,1792450,214,1791850,623,1792450,261,1791750,947,1792550,249,1791650,853,1792650,318,1791550,1417,1792850,651,1791550,1166,1792850,492,1791450,1760,1792950,796,1791350,1546,1793150,761,1791250,2807,1793250,1036,1791150,3010
34207.6439,1791739,64,1791539,295,1791839,95,1791439,531,1792039,312,1791239,871,1792039,248,1791139,1048,1792139,248,1791039,1230,1792339,302,1790939,1858,1792439,668,1790839,1700,1792439,955,1790739,2597,1792639,628,1790639,2612,1792639,459,1790539,2033
34207.6556,1791135,87,1790735,258,1791135,175,1790735,541,1791235,299,1790535,876,1791335,223,1790435,959,1791435,211,1790435,1363,1791535,244,1790235,1190,1791735,291,1790135,2240,1791835,577,1790135,2603,1791935,379,1790035,2640,1791935,1117,1789935,2754
34207.6724,1790541,54,1790241,207,1790541,86,1790141,564,1790741,135,1789941,828,1790741,263,1789941,1200,1790941,373,1789741,1021,1791041,429,1789641,1981,1791141,595,1789641,1755,1791241,321,1789441,2601,1791241,961,1789441,3040,1791341,1160,1789241,2066
34207.7696,1791007,107,1790707,285,1791107,111,1790607,653,1791207,275,1790407,733,1791307,192,1790307,798,1791407,324,1790307,1542,1791507,403,1790207,1956,1791607,372,1790107,1946,1791707,548,1789907,1592,1791707,652,1789907,2345,1791907,596,1789707,2796
34207.813,1791975,76,1791775,191,1792075,208,1791575,564,1792175,123,1791575,817,1792275,332,1791375,1209,1792375,537,1791275,1351,1792475,521,1791175,1890,1792675,770,1791075,1759,1792675,527,1791075,2187,1792775,838,1790975,1972,1792975,896,1790875,2133
